#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
47,12/22/20 1:40,7.5,0,,,,
48,12/22/20 1:50,7.59,0,,,,
49,12/22/20 2:00,7.59,0,,,,
50,12/22/20 2:10,7.72,0,,,,
51,12/22/20 2:20,7.72,0,,,,
52,12/22/20 2:30,7.81,0,,,,
53,12/22/20 2:40,7.85,0,,,,
54,12/22/20 2:50,7.89,0,,,,
55,12/22/20 3:00,7.93,0,,,,
56,12/22/20 3:10,7.93,0,,,,
57,12/22/20 3:20,8.02,0,,,,
58,12/22/20 3:30,8.11,0,,,,
59,12/22/20 3:40,8.11,0,,,,
60,12/22/20 3:50,8.19,0,,,,
61,12/22/20 4:00,8.19,0,,,,
62,12/22/20 4:10,8.15,0,,,,
63,12/22/20 4:20,8.15,0,,,,
64,12/22/20 4:30,8.11,0,,,,
65,12/22/20 4:40,8.11,0,,,,
66,12/22/20 4:50,8.02,0,,,,
67,12/22/20 5:00,8.06,0,,,,
68,12/22/20 5:10,8.11,0,,,,
69,12/22/20 5:20,8.11,0,,,,
70,12/22/20 5:30,8.11,0,,,,
71,12/22/20 5:40,8.06,0,,,,
72,12/22/20 5:50,8.06,0,,,,
73,12/22/20 6:00,8.06,0,,,,
74,12/22/20 6:10,8.02,15,,,,
75,12/22/20 6:20,7.98,30,,,,
76,12/22/20 6:30,7.93,50,,,,
77,12/22/20 6:40,7.93,83,,,,
78,12/22/20 6:50,7.89,117,,,,
79,12/22/20 7:00,7.85,151,,,,
80,12/22/20 7:10,7.76,184,,,,
81,12/22/20 7:20,7.72,283,,,,
82,12/22/20 7:30,7.63,309,,,,
83,12/22/20 7:40,7.59,335,,,,
84,12/22/20 7:50,7.5,369,,,,
85,12/22/20 8:00,7.5,400,,,,
86,12/22/20 8:10,7.46,422,,,,
87,12/22/20 8:20,7.46,447,,,,
88,12/22/20 8:30,7.38,472,,,,
89,12/22/20 8:40,7.38,494,,,,
90,12/22/20 8:50,7.38,514,,,,
91,12/22/20 9:00,7.42,538,,,,
92,12/22/20 9:10,7.38,558,,,,
93,12/22/20 9:20,7.42,577,,,,
94,12/22/20 9:30,7.42,599,,,,
95,12/22/20 9:40,7.46,611,,,,
96,12/22/20 9:50,7.46,632,,,,
97,12/22/20 10:00,7.46,654,,,,
98,12/22/20 10:10,7.5,651,,,,
99,12/22/20 10:20,7.5,652,,,,
100,12/22/20 10:30,7.5,650,,,,
101,12/22/20 10:40,7.46,646,,,,
102,12/22/20 10:50,7.5,653,,,,
103,12/22/20 11:00,7.55,649,,,,
104,12/22/20 11:10,7.55,645,,,,
105,12/22/20 11:20,7.55,645,,,,
106,12/22/20 11:30,7.5,648,,,,
107,12/22/20 11:40,7.59,646,,,,
108,12/22/20 11:50,7.59,642,,,,
109,12/22/20 12:00,7.59,646,,,,
110,12/22/20 12:10,7.59,645,,,,
111,12/22/20 12:20,7.68,645,,,,
112,12/22/20 12:30,7.68,642,,,,
113,12/22/20 12:40,7.76,643,,,,
114,12/22/20 12:50,7.72,642,,,,
115,12/22/20 13:00,7.81,642,,,,
116,12/22/20 13:10,7.76,645,,,,
117,12/22/20 13:20,7.81,644,,,,
118,12/22/20 13:30,7.76,645,,,,
119,12/22/20 13:40,7.76,642,,,,
120,12/22/20 13:50,7.81,647,,,,
121,12/22/20 14:00,7.81,637,,,,
122,12/22/20 14:10,7.81,622,,,,
123,12/22/20 14:20,7.81,600,,,,
124,12/22/20 14:30,7.85,586,,,,
125,12/22/20 14:40,7.89,564,,,,
126,12/22/20 14:50,7.93,540,,,,
127,12/22/20 15:00,8.02,523,,,,
128,12/22/20 15:10,8.11,499,,,,
129,12/22/20 15:20,8.19,476,,,,
130,12/22/20 15:30,8.23,455,,,,
131,12/22/20 15:40,8.32,436,,,,
132,12/22/20 15:50,8.36,406,,,,
133,12/22/20 16:00,8.36,384,,,,
134,12/22/20 16:10,8.41,357,,,,
135,12/22/20 16:20,8.45,334,,,,
136,12/22/20 16:30,8.36,306,,,,
137,12/22/20 16:40,8.28,272,,,,
138,12/22/20 16:50,8.23,245,,,,
139,12/22/20 17:00,8.15,214,,,,
140,12/22/20 17:10,8.11,180,,,,
141,12/22/20 17:20,8.19,148,,,,
142,12/22/20 17:30,8.19,114,,,,
143,12/22/20 17:40,8.23,96,,,,
144,12/22/20 17:50,8.23,84,,,,
145,12/22/20 18:00,8.19,69,,,,
146,12/22/20 18:10,8.11,70,,,,
147,12/22/20 18:20,8.06,68,,,,
148,12/22/20 18:30,7.98,68,,,,
149,12/22/20 18:40,7.93,68,,,,
150,12/22/20 18:50,7.85,70,,,,
151,12/22/20 19:00,7.76,70,,,,
152,12/22/20 19:10,7.72,68,,,,
153,12/22/20 19:20,7.72,70,,,,
154,12/22/20 19:30,7.68,0,,,,
155,12/22/20 19:40,7.68,0,,,,
156,12/22/20 19:50,7.63,0,,,,
157,12/22/20 20:00,7.59,0,,,,
158,12/22/20 20:10,7.59,0,,,,
159,12/22/20 20:20,7.59,0,,,,
160,12/22/20 20:30,7.55,0,,,,
161,12/22/20 20:40,7.55,0,,,,
162,12/22/20 20:50,7.5,0,,,,
163,12/22/20 21:00,7.55,0,,,,
164,12/22/20 21:10,7.46,0,,,,
165,12/22/20 21:20,7.46,0,,,,
166,12/22/20 21:30,7.42,0,,,,
167,12/22/20 21:40,7.42,0,,,,
168,12/22/20 21:50,7.42,0,,,,
169,12/22/20 22:00,7.38,0,,,,
170,12/22/20 22:10,7.38,0,,,,
171,12/22/20 22:20,7.33,0,,,,
172,12/22/20 22:30,7.29,0,,,,
173,12/22/20 22:40,7.25,0,,,,
174,12/22/20 22:50,7.25,0,,,,
175,12/22/20 23:00,7.2,0,,,,
176,12/22/20 23:10,7.16,0,,,,
177,12/22/20 23:20,7.16,0,,,,
178,12/22/20 23:30,7.12,0,,,,
179,12/22/20 23:40,7.16,0,,,,
180,12/22/20 23:50,7.16,0,,,,
181,12/23/20 0:00,7.12,0,,,,
182,12/23/20 0:10,7.25,0,,,,
183,12/23/20 0:20,7.2,0,,,,
184,12/23/20 0:30,7.25,0,,,,
185,12/23/20 0:40,7.25,0,,,,
186,12/23/20 0:50,7.25,0,,,,
187,12/23/20 1:00,7.25,0,,,,
188,12/23/20 1:10,7.29,0,,,,
189,12/23/20 1:20,7.25,0,,,,
190,12/23/20 1:30,7.29,0,,,,
191,12/23/20 1:40,7.25,0,,,,
192,12/23/20 1:50,7.29,0,,,,
193,12/23/20 2:00,7.33,0,,,,
194,12/23/20 2:10,7.29,0,,,,
195,12/23/20 2:20,7.29,0,,,,
196,12/23/20 2:30,7.33,0,,,,
197,12/23/20 2:40,7.38,0,,,,
198,12/23/20 2:50,7.38,0,,,,
199,12/23/20 3:00,7.33,0,,,,
200,12/23/20 3:10,7.38,0,,,,
201,12/23/20 3:20,7.38,0,,,,
202,12/23/20 3:30,7.46,0,,,,
203,12/23/20 3:40,7.59,0,,,,
204,12/23/20 3:50,7.68,0,,,,
205,12/23/20 4:00,7.76,0,,,,
206,12/23/20 4:10,7.93,0,,,,
207,12/23/20 4:20,8.02,0,,,,
208,12/23/20 4:30,8.06,0,,,,
209,12/23/20 4:40,8.11,0,,,,
210,12/23/20 4:50,8.06,0,,,,
211,12/23/20 5:00,8.06,0,,,,
212,12/23/20 5:10,7.98,0,,,,
213,12/23/20 5:20,7.85,0,,,,
214,12/23/20 5:30,7.81,0,,,,
215,12/23/20 5:40,7.72,0,,,,
216,12/23/20 5:50,7.68,0,,,,
217,12/23/20 6:00,7.68,0,,,,
218,12/23/20 6:10,7.68,14,,,,
219,12/23/20 6:20,7.63,28,,,,
220,12/23/20 6:30,7.68,46,,,,
221,12/23/20 6:40,7.68,75,,,,
222,12/23/20 6:50,7.68,106,,,,
223,12/23/20 7:00,7.63,137,,,,
224,12/23/20 7:10,7.59,166,,,,
225,12/23/20 7:20,7.59,262,,,,
226,12/23/20 7:30,7.55,286,,,,
227,12/23/20 7:40,7.55,310,,,,
228,12/23/20 7:50,7.55,341,,,,
229,12/23/20 8:00,7.5,364,,,,
230,12/23/20 8:10,7.55,388,,,,
231,12/23/20 8:20,7.5,415,,,,
232,12/23/20 8:30,7.55,436,,,,
233,12/23/20 8:40,7.55,451,,,,
234,12/23/20 8:50,7.55,470,,,,
235,12/23/20 9:00,7.5,495,,,,
236,12/23/20 9:10,7.55,519,,,,
237,12/23/20 9:20,7.5,531,,,,
238,12/23/20 9:30,7.55,549,,,,
239,12/23/20 9:40,7.55,568,,,,
240,12/23/20 9:50,7.46,586,,,,
241,12/23/20 10:00,7.5,599,,,,
242,12/23/20 10:10,7.5,597,,,,
243,12/23/20 10:20,7.55,599,,,,
244,12/23/20 10:30,7.5,598,,,,
245,12/23/20 10:40,7.55,599,,,,
246,12/23/20 10:50,7.55,596,,,,
247,12/23/20 11:00,7.55,597,,,,
248,12/23/20 11:10,7.55,596,,,,
249,12/23/20 11:20,7.59,594,,,,
250,12/23/20 11:30,7.63,591,,,,
251,12/23/20 11:40,7.59,591,,,,
252,12/23/20 11:50,7.63,591,,,,
253,12/23/20 12:00,7.63,589,,,,
254,12/23/20 12:10,7.68,590,,,,
255,12/23/20 12:20,7.68,588,,,,
256,12/23/20 12:30,7.72,590,,,,
257,12/23/20 12:40,7.72,592,,,,
258,12/23/20 12:50,7.72,591,,,,
259,12/23/20 13:00,7.76,584,,,,
260,12/23/20 13:10,7.76,587,,,,
261,12/23/20 13:20,7.76,583,,,,
262,12/23/20 13:30,7.85,588,,,,
263,12/23/20 13:40,7.85,586,,,,
264,12/23/20 13:50,7.85,586,,,,
265,12/23/20 14:00,7.89,587,,,,
266,12/23/20 14:10,7.85,563,,,,
267,12/23/20 14:20,7.89,552,,,,
268,12/23/20 14:30,7.85,536,,,,
269,12/23/20 14:40,7.89,515,,,,
270,12/23/20 14:50,7.89,498,,,,
271,12/23/20 15:00,7.89,477,,,,
272,12/23/20 15:10,7.98,458,,,,
273,12/23/20 15:20,7.98,315,,,,
274,12/23/20 15:30,7.98,300,,,,
275,12/23/20 15:40,7.93,284,,,,
276,12/23/20 15:50,7.93,267,,,,
277,12/23/20 16:00,7.98,247,,,,
278,12/23/20 16:10,7.93,243,,,,
279,12/23/20 16:20,8.02,229,,,,
280,12/23/20 16:30,8.11,213,,,,
281,12/23/20 16:40,8.11,186,,,,
282,12/23/20 16:50,8.15,142,,,,
283,12/23/20 17:00,8.11,135,,,,
284,12/23/20 17:10,8.11,115,,,,
285,12/23/20 17:20,8.15,99,,,,
286,12/23/20 17:30,8.11,90,,,,
287,12/23/20 17:40,8.06,82,,,,
288,12/23/20 17:50,8.02,9,,,,
289,12/23/20 18:00,7.98,0,,,,
290,12/23/20 18:10,7.89,0,,,,
291,12/23/20 18:20,7.81,0,,,,
292,12/23/20 18:30,7.81,0,,,,
293,12/23/20 18:40,7.72,0,,,,
294,12/23/20 18:50,7.68,0,,,,
295,12/23/20 19:00,7.63,0,,,,
296,12/23/20 19:10,7.63,0,,,,
297,12/23/20 19:20,7.63,0,,,,
298,12/23/20 19:30,7.63,0,,,,
299,12/23/20 19:40,7.63,0,,,,
300,12/23/20 19:50,7.68,0,,,,
301,12/23/20 20:00,7.68,0,,,,
302,12/23/20 20:10,7.59,0,,,,
303,12/23/20 20:20,7.59,0,,,,
304,12/23/20 20:30,7.55,0,,,,
305,12/23/20 20:40,7.42,0,,,,
306,12/23/20 20:50,7.38,0,,,,
307,12/23/20 21:00,7.25,0,,,,
308,12/23/20 21:10,7.29,0,,,,
309,12/23/20 21:20,7.2,0,,,,
310,12/23/20 21:30,7.16,0,,,,
311,12/23/20 21:40,7.16,0,,,,
312,12/23/20 21:50,7.16,0,,,,
313,12/23/20 22:00,7.16,0,,,,
314,12/23/20 22:10,7.12,0,,,,
315,12/23/20 22:20,7.16,0,,,,
316,12/23/20 22:30,7.16,0,,,,
317,12/23/20 22:40,7.12,0,,,,
318,12/23/20 22:50,7.12,0,,,,
319,12/23/20 23:00,7.08,0,,,,
320,12/23/20 23:10,7.16,0,,,,
321,12/23/20 23:20,7.16,0,,,,
322,12/23/20 23:30,7.16,0,,,,
323,12/23/20 23:40,7.12,0,,,,
324,12/23/20 23:50,7.12,0,,,,
325,12/24/20 0:00,7.08,0,,,,
326,12/24/20 0:10,7.08,0,,,,
327,12/24/20 0:20,7.12,0,,,,
328,12/24/20 0:30,7.12,0,,,,
329,12/24/20 0:40,7.12,0,,,,
330,12/24/20 0:50,7.12,0,,,,
331,12/24/20 1:00,7.16,0,,,,
332,12/24/20 1:10,7.16,0,,,,
333,12/24/20 1:20,7.2,0,,,,
334,12/24/20 1:30,7.2,0,,,,
335,12/24/20 1:40,7.25,0,,,,
336,12/24/20 1:50,7.25,0,,,,
337,12/24/20 2:00,7.29,0,,,,
338,12/24/20 2:10,7.25,0,,,,
339,12/24/20 2:20,7.29,0,,,,
340,12/24/20 2:30,7.33,0,,,,
341,12/24/20 2:40,7.42,0,,,,
342,12/24/20 2:50,7.5,0,,,,
343,12/24/20 3:00,7.68,0,,,,
344,12/24/20 3:10,7.76,0,,,,
345,12/24/20 3:20,7.89,0,,,,
346,12/24/20 3:30,7.93,0,,,,
347,12/24/20 3:40,7.98,0,,,,
348,12/24/20 3:50,7.98,0,,,,
349,12/24/20 4:00,8.06,0,,,,
350,12/24/20 4:10,8.11,0,,,,
351,12/24/20 4:20,8.11,0,,,,
352,12/24/20 4:30,8.11,0,,,,
353,12/24/20 4:40,8.15,0,,,,
354,12/24/20 4:50,8.15,0,,,,
355,12/24/20 5:00,8.15,0,,,,
356,12/24/20 5:10,8.15,0,,,,
357,12/24/20 5:20,8.15,0,,,,
358,12/24/20 5:30,8.15,0,,,,
359,12/24/20 5:40,8.11,0,,,,
360,12/24/20 5:50,8.11,0,,,,
361,12/24/20 6:00,8.11,0,,,,
362,12/24/20 6:10,8.11,8,,,,
363,12/24/20 6:20,8.02,16,,,,
364,12/24/20 6:30,8.02,24,,,,
365,12/24/20 6:40,8.02,32,,,,
366,12/24/20 6:50,8.06,47,,,,
367,12/24/20 7:00,8.19,67,,,,
368,12/24/20 7:10,8.28,86,,,,
369,12/24/20 7:20,8.32,168,,,,
370,12/24/20 7:30,8.41,185,,,,
371,12/24/20 7:40,8.36,202,,,,
372,12/24/20 7:50,8.32,219,,,,
373,12/24/20 8:00,8.28,234,,,,
374,12/24/20 8:10,8.28,250,,,,
375,12/24/20 8:20,8.23,266,,,,
376,12/24/20 8:30,8.23,281,,,,
377,12/24/20 8:40,8.23,302,,,,
378,12/24/20 8:50,8.23,318,,,,
379,12/24/20 9:00,8.19,332,,,,
380,12/24/20 9:10,8.23,347,,,,
381,12/24/20 9:20,8.28,361,,,,
382,12/24/20 9:30,8.28,374,,,,
383,12/24/20 9:40,8.32,390,,,,
384,12/24/20 9:50,8.32,404,,,,
385,12/24/20 10:00,8.41,416,,,,
386,12/24/20 10:10,8.36,417,,,,
387,12/24/20 10:20,8.45,417,,,,
388,12/24/20 10:30,8.45,419,,,,
389,12/24/20 10:40,8.49,419,,,,
390,12/24/20 10:50,8.49,424,,,,
391,12/24/20 11:00,8.49,427,,,,
392,12/24/20 11:10,8.53,434,,,,
393,12/24/20 11:20,8.62,438,,,,
394,12/24/20 11:30,8.62,440,,,,
395,12/24/20 11:40,8.66,441,,,,
396,12/24/20 11:50,8.71,441,,,,
397,12/24/20 12:00,8.66,437,,,,
398,12/24/20 12:10,8.75,429,,,,
399,12/24/20 12:20,8.79,429,,,,
400,12/24/20 12:30,8.79,427,,,,
401,12/24/20 12:40,8.79,423,,,,
402,12/24/20 12:50,8.83,424,,,,
403,12/24/20 13:00,8.83,424,,,,
404,12/24/20 13:10,8.92,420,,,,
405,12/24/20 13:20,8.88,420,,,,
406,12/24/20 13:30,8.92,418,,,,
407,12/24/20 13:40,8.88,419,,,,
408,12/24/20 13:50,8.88,419,,,,
409,12/24/20 14:00,8.88,419,,,,
410,12/24/20 14:10,8.88,408,,,,
411,12/24/20 14:20,8.88,395,,,,
412,12/24/20 14:30,8.88,380,,,,
413,12/24/20 14:40,8.88,368,,,,
414,12/24/20 14:50,8.88,355,,,,
415,12/24/20 15:00,8.88,338,,,,
416,12/24/20 15:10,8.88,323,,,,
417,12/24/20 15:20,8.92,314,,,,
418,12/24/20 15:30,8.92,298,,,,
419,12/24/20 15:40,8.92,285,,,,
420,12/24/20 15:50,8.96,271,,,,
421,12/24/20 16:00,8.96,253,,,,
422,12/24/20 16:10,8.96,236,,,,
423,12/24/20 16:20,9.01,219,,,,
424,12/24/20 16:30,9.05,201,,,,
425,12/24/20 16:40,9.05,184,,,,
426,12/24/20 16:50,9.05,162,,,,
427,12/24/20 17:00,9.05,145,,,,
428,12/24/20 17:10,9.01,123,,,,
429,12/24/20 17:20,9.01,104,,,,
430,12/24/20 17:30,9.05,93,,,,
431,12/24/20 17:40,8.96,82,,,,
432,12/24/20 17:50,8.96,73,,,,
433,12/24/20 18:00,8.96,65,,,,
434,12/24/20 18:10,8.96,64,,,,
435,12/24/20 18:20,8.96,63,,,,
436,12/24/20 18:30,8.96,63,,,,
437,12/24/20 18:40,9.01,62,,,,
438,12/24/20 18:50,9.01,64,,,,
439,12/24/20 19:00,9.05,64,,,,
440,12/24/20 19:10,9.01,64,,,,
441,12/24/20 19:20,9.05,64,,,,
442,12/24/20 19:30,9.05,0,,,,
443,12/24/20 19:40,9.05,0,,,,
444,12/24/20 19:50,9.09,0,,,,
445,12/24/20 20:00,9.05,0,,,,
446,12/24/20 20:10,9.14,0,,,,
447,12/24/20 20:20,9.09,0,,,,
448,12/24/20 20:30,9.09,0,,,,
449,12/24/20 20:40,9.14,0,,,,
450,12/24/20 20:50,9.18,0,,,,
451,12/24/20 21:00,9.18,0,,,,
452,12/24/20 21:10,9.22,0,,,,
453,12/24/20 21:20,9.26,0,,,,
454,12/24/20 21:30,9.26,0,,,,
455,12/24/20 21:40,9.35,0,,,,
456,12/24/20 21:50,9.35,0,,,,
457,12/24/20 22:00,9.35,0,,,,
458,12/24/20 22:10,9.35,0,,,,
459,12/24/20 22:20,9.39,0,,,,
460,12/24/20 22:30,9.48,0,,,,
461,12/24/20 22:40,9.44,0,,,,
462,12/24/20 22:50,9.44,0,,,,
463,12/24/20 23:00,9.44,0,,,,
464,12/24/20 23:10,9.48,0,,,,
465,12/24/20 23:20,9.48,0,,,,
466,12/24/20 23:30,9.48,0,,,,
467,12/24/20 23:40,9.48,0,,,,
468,12/24/20 23:50,9.56,0,,,,
469,12/25/20 0:00,9.56,0,,,,
470,12/25/20 0:10,9.56,0,,,,
471,12/25/20 0:20,9.65,0,,,,
472,12/25/20 0:30,9.65,0,,,,
473,12/25/20 0:40,9.69,0,,,,
474,12/25/20 0:50,9.69,0,,,,
475,12/25/20 1:00,9.74,0,,,,
476,12/25/20 1:10,9.78,0,,,,
477,12/25/20 1:20,9.78,0,,,,
478,12/25/20 1:30,9.78,0,,,,
479,12/25/20 1:40,9.82,0,,,,
480,12/25/20 1:50,9.74,0,,,,
481,12/25/20 2:00,9.74,0,,,,
482,12/25/20 2:10,9.78,0,,,,
483,12/25/20 2:20,9.78,0,,,,
484,12/25/20 2:30,9.78,0,,,,
485,12/25/20 2:40,9.78,0,,,,
486,12/25/20 2:50,9.78,0,,,,
487,12/25/20 3:00,9.78,0,,,,
488,12/25/20 3:10,9.74,0,,,,
489,12/25/20 3:20,9.78,0,,,,
490,12/25/20 3:30,9.78,0,,,,
491,12/25/20 3:40,9.82,0,,,,
492,12/25/20 3:50,9.86,0,,,,
493,12/25/20 4:00,9.91,0,,,,
494,12/25/20 4:10,9.91,0,,,,
495,12/25/20 4:20,9.82,0,,,,
496,12/25/20 4:30,9.86,0,,,,
497,12/25/20 4:40,9.86,0,,,,
498,12/25/20 4:50,9.86,0,,,,
499,12/25/20 5:00,9.82,0,,,,
500,12/25/20 5:10,9.78,0,,,,
501,12/25/20 5:20,9.78,0,,,,
502,12/25/20 5:30,9.74,0,,,,
503,12/25/20 5:40,9.69,0,,,,
504,12/25/20 5:50,9.69,0,,,,
505,12/25/20 6:00,9.74,0,,,,
506,12/25/20 6:10,9.69,11,,,,
507,12/25/20 6:20,9.65,20,,,,
508,12/25/20 6:30,9.65,31,,,,
509,12/25/20 6:40,9.65,40,,,,
510,12/25/20 6:50,9.65,59,,,,
511,12/25/20 7:00,9.65,84,,,,
512,12/25/20 7:10,9.61,108,,,,
513,12/25/20 7:20,9.65,190,,,,
514,12/25/20 7:30,9.65,214,,,,
515,12/25/20 7:40,9.69,234,,,,
516,12/25/20 7:50,9.65,252,,,,
517,12/25/20 8:00,9.69,270,,,,
518,12/25/20 8:10,9.74,290,,,,
519,12/25/20 8:20,9.82,307,,,,
520,12/25/20 8:30,9.91,328,,,,
521,12/25/20 8:40,9.99,348,,,,
522,12/25/20 8:50,10.04,365,,,,
523,12/25/20 9:00,10.21,381,,,,
524,12/25/20 9:10,10.29,396,,,,
525,12/25/20 9:20,10.38,412,,,,
526,12/25/20 9:30,10.34,426,,,,
527,12/25/20 9:40,10.42,441,,,,
528,12/25/20 9:50,10.46,454,,,,
529,12/25/20 10:00,10.59,467,,,,
530,12/25/20 10:10,10.59,462,,,,
531,12/25/20 10:20,10.64,468,,,,
532,12/25/20 10:30,10.72,462,,,,
533,12/25/20 10:40,10.72,460,,,,
534,12/25/20 10:50,10.72,457,,,,
535,12/25/20 11:00,10.77,460,,,,
536,12/25/20 11:10,10.77,456,,,,
537,12/25/20 11:20,10.72,457,,,,
538,12/25/20 11:30,10.77,458,,,,
539,12/25/20 11:40,10.77,454,,,,
540,12/25/20 11:50,10.81,453,,,,
541,12/25/20 12:00,10.85,453,,,,
542,12/25/20 12:10,10.89,453,,,,
543,12/25/20 12:20,10.85,447,,,,
544,12/25/20 12:30,10.89,452,,,,
545,12/25/20 12:40,10.94,447,,,,
546,12/25/20 12:50,10.98,444,,,,
547,12/25/20 13:00,11.02,441,,,,
548,12/25/20 13:10,11.11,446,,,,
549,12/25/20 13:20,11.07,444,,,,
550,12/25/20 13:30,11.07,441,,,,
551,12/25/20 13:40,11.02,442,,,,
552,12/25/20 13:50,10.98,439,,,,
553,12/25/20 14:00,10.94,437,,,,
554,12/25/20 14:10,10.94,424,,,,
555,12/25/20 14:20,10.89,405,,,,
556,12/25/20 14:30,10.85,393,,,,
557,12/25/20 14:40,10.72,375,,,,
558,12/25/20 14:50,10.72,355,,,,
559,12/25/20 15:00,10.68,338,,,,
560,12/25/20 15:10,10.64,322,,,,
561,12/25/20 15:20,10.59,307,,,,
562,12/25/20 15:30,10.51,290,,,,
563,12/25/20 15:40,10.46,273,,,,
564,12/25/20 15:50,10.46,255,,,,
565,12/25/20 16:00,10.51,235,,,,
566,12/25/20 16:10,10.51,219,,,,
567,12/25/20 16:20,10.51,199,,,,
568,12/25/20 16:30,10.51,182,,,,
569,12/25/20 16:40,10.51,166,,,,
570,12/25/20 16:50,10.55,144,,,,
571,12/25/20 17:00,10.51,127,,,,
572,12/25/20 17:10,10.46,108,,,,
573,12/25/20 17:20,10.51,90,,,,
574,12/25/20 17:30,10.46,79,,,,
575,12/25/20 17:40,10.42,71,,,,
576,12/25/20 17:50,10.38,65,,,,
577,12/25/20 18:00,10.29,58,,,,
578,12/25/20 18:10,10.25,56,,,,
579,12/25/20 18:20,10.21,56,,,,
580,12/25/20 18:30,10.12,56,,,,
581,12/25/20 18:40,10.12,57,,,,
582,12/25/20 18:50,10.04,56,,,,
583,12/25/20 19:00,10.04,57,,,,
584,12/25/20 19:10,9.95,56,,,,
585,12/25/20 19:20,9.91,56,,,,
586,12/25/20 19:30,9.86,0,,,,
587,12/25/20 19:40,9.82,0,,,,
588,12/25/20 19:50,9.86,0,,,,
589,12/25/20 20:00,9.82,0,,,,
590,12/25/20 20:10,9.78,0,,,,
591,12/25/20 20:20,9.74,0,,,,
592,12/25/20 20:30,9.74,0,,,,
593,12/25/20 20:40,9.78,0,,,,
594,12/25/20 20:50,9.78,0,,,,
595,12/25/20 21:00,9.74,0,,,,
596,12/25/20 21:10,9.74,0,,,,
597,12/25/20 21:20,9.74,0,,,,
598,12/25/20 21:30,9.78,0,,,,
599,12/25/20 21:40,9.69,0,,,,
600,12/25/20 21:50,9.69,0,,,,
601,12/25/20 22:00,9.65,0,,,,
602,12/25/20 22:10,9.69,0,,,,
603,12/25/20 22:20,9.74,0,,,,
604,12/25/20 22:30,9.78,0,,,,
605,12/25/20 22:40,9.82,0,,,,
606,12/25/20 22:50,9.91,0,,,,
607,12/25/20 23:00,9.99,0,,,,
608,12/25/20 23:10,10.04,0,,,,
609,12/25/20 23:20,10.12,0,,,,
610,12/25/20 23:30,10.21,0,,,,
611,12/25/20 23:40,10.34,0,,,,
612,12/25/20 23:50,10.42,0,,,,
613,12/26/20 0:00,10.59,0,,,,
614,12/26/20 0:10,10.72,0,,,,
615,12/26/20 0:20,10.64,0,,,,
616,12/26/20 0:30,10.55,0,,,,
617,12/26/20 0:40,10.51,0,,,,
618,12/26/20 0:50,10.38,0,,,,
619,12/26/20 1:00,10.25,0,,,,
620,12/26/20 1:10,10.04,0,,,,
621,12/26/20 1:20,9.91,0,,,,
622,12/26/20 1:30,9.86,0,,,,
623,12/26/20 1:40,9.91,0,,,,
624,12/26/20 1:50,9.86,0,,,,
625,12/26/20 2:00,9.99,0,,,,
626,12/26/20 2:10,10.12,0,,,,
627,12/26/20 2:20,10.25,0,,,,
628,12/26/20 2:30,10.42,0,,,,
629,12/26/20 2:40,10.55,0,,,,
630,12/26/20 2:50,10.68,0,,,,
