#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,02/06/2021 20:00:00,8.36,1207,,,,
2,02/06/2021 20:10:00,8.28,1063,,,,
3,02/06/2021 20:20:00,8.32,882,,,,
4,02/06/2021 20:30:00,8.23,719,,,,
5,02/06/2021 20:40:00,8.36,553,,,,
6,02/06/2021 20:50:00,8.28,436,,,,
7,02/06/2021 21:00:00,8.19,384,,,,
8,02/06/2021 21:10:00,8.41,322,,,,
9,02/06/2021 21:20:00,8.23,256,,,,
10,02/06/2021 21:30:00,8.41,193,,,,
11,02/06/2021 21:40:00,8.23,130,,,,
12,02/06/2021 21:50:00,8.36,69,,,,
13,02/06/2021 22:00:00,8.28,0,,,,
14,02/06/2021 22:10:00,8.28,0,,,,
15,02/06/2021 22:20:00,8.36,0,,,,
16,02/06/2021 22:30:00,8.19,0,,,,
17,02/06/2021 22:40:00,8.36,0,,,,
18,02/06/2021 22:50:00,8.28,0,,,,
19,02/06/2021 23:00:00,8.36,0,,,,
20,02/06/2021 23:10:00,8.32,0,,,,
21,02/06/2021 23:20:00,8.23,0,,,,
22,02/06/2021 23:30:00,8.36,0,,,,
23,02/06/2021 23:40:00,8.23,0,,,,
24,02/06/2021 23:50:00,8.36,0,,,,
25,02/07/2021 00:00:00,8.28,0,,,,
26,02/07/2021 00:10:00,8.36,0,,,,
27,02/07/2021 00:20:00,8.23,0,,,,
28,02/07/2021 00:30:00,8.41,0,,,,
29,02/07/2021 00:40:00,8.32,0,,,,
30,02/07/2021 00:50:00,8.28,0,,,,
31,02/07/2021 01:00:00,8.36,0,,,,
32,02/07/2021 01:10:00,8.19,0,,,,
33,02/07/2021 01:20:00,8.36,0,,,,
34,02/07/2021 01:30:00,8.28,0,,,,
35,02/07/2021 01:40:00,8.32,0,,,,
36,02/07/2021 01:50:00,8.19,0,,,,
37,02/07/2021 02:00:00,8.32,0,,,,
38,02/07/2021 02:10:00,8.23,0,,,,
39,02/07/2021 02:20:00,8.32,0,,,,
40,02/07/2021 02:30:00,8.32,0,,,,
41,02/07/2021 02:40:00,8.19,0,,,,
42,02/07/2021 02:50:00,8.36,0,,,,
43,02/07/2021 03:00:00,8.28,0,,,,
44,02/07/2021 03:10:00,8.28,0,,,,
45,02/07/2021 03:20:00,8.32,0,,,,
46,02/07/2021 03:30:00,8.28,0,,,,
47,02/07/2021 03:40:00,8.36,0,,,,
48,02/07/2021 03:50:00,8.23,0,,,,
49,02/07/2021 04:00:00,8.36,0,,,,
50,02/07/2021 04:10:00,8.36,0,,,,
51,02/07/2021 04:20:00,8.23,0,,,,
52,02/07/2021 04:30:00,8.23,0,,,,
53,02/07/2021 04:40:00,8.41,0,,,,
54,02/07/2021 04:50:00,8.36,0,,,,
55,02/07/2021 05:00:00,8.28,0,,,,
56,02/07/2021 05:10:00,8.23,0,,,,
57,02/07/2021 05:20:00,8.36,0,,,,
58,02/07/2021 05:30:00,8.28,0,,,,
59,02/07/2021 05:40:00,8.28,0,,,,
60,02/07/2021 05:50:00,8.36,0,,,,
61,02/07/2021 06:00:00,8.41,0,,,,
62,02/07/2021 06:10:00,8.32,59,,,,
63,02/07/2021 06:20:00,8.28,123,,,,
64,02/07/2021 06:30:00,8.23,188,,,,
65,02/07/2021 06:40:00,8.28,247,,,,
66,02/07/2021 06:50:00,8.36,320,,,,
67,02/07/2021 07:00:00,8.32,379,,,,
68,02/07/2021 07:10:00,8.19,436,,,,
69,02/07/2021 07:20:00,8.32,649,,,,
70,02/07/2021 07:30:00,8.28,823,,,,
71,02/07/2021 07:40:00,8.36,993,,,,
72,02/07/2021 07:50:00,8.41,1150,,,,
73,02/07/2021 08:00:00,8.28,1315,,,,
74,02/07/2021 08:10:00,8.28,1489,,,,
75,02/07/2021 08:20:00,8.45,1639,,,,
76,02/07/2021 08:30:00,8.32,1785,,,,
77,02/07/2021 08:40:00,8.28,1937,,,,
78,02/07/2021 08:50:00,8.45,2099,,,,
79,02/07/2021 09:00:00,8.41,2241,,,,
80,02/07/2021 09:10:00,8.28,2375,,,,
81,02/07/2021 09:20:00,8.49,2511,,,,
82,02/07/2021 09:30:00,8.36,2659,,,,
83,02/07/2021 09:40:00,8.32,2789,,,,
84,02/07/2021 09:50:00,8.45,2912,,,,
85,02/07/2021 10:00:00,8.36,3036,,,,
86,02/07/2021 10:10:00,8.32,3062,,,,
87,02/07/2021 10:20:00,8.45,3057,,,,
88,02/07/2021 10:30:00,8.41,3066,,,,
89,02/07/2021 10:40:00,8.32,3090,,,,
90,02/07/2021 10:50:00,8.45,3110,,,,
91,02/07/2021 11:00:00,8.32,3126,,,,
92,02/07/2021 11:10:00,8.49,3109,,,,
93,02/07/2021 11:20:00,8.41,3116,,,,
94,02/07/2021 11:30:00,8.32,3109,,,,
95,02/07/2021 11:40:00,8.41,3101,,,,
96,02/07/2021 11:50:00,8.32,3104,,,,
97,02/07/2021 12:00:00,8.41,3080,,,,
98,02/07/2021 12:10:00,8.36,3104,,,,
99,02/07/2021 12:20:00,8.32,3113,,,,
100,02/07/2021 12:30:00,8.45,3091,,,,
101,02/07/2021 12:40:00,8.28,3103,,,,
102,02/07/2021 12:50:00,8.41,3098,,,,
103,02/07/2021 13:00:00,8.28,3086,,,,
104,02/07/2021 13:10:00,8.45,3094,,,,
105,02/07/2021 13:20:00,8.32,3081,,,,
106,02/07/2021 13:30:00,8.45,3071,,,,
107,02/07/2021 13:40:00,8.41,3066,,,,
108,02/07/2021 13:50:00,8.28,3076,,,,
109,02/07/2021 14:00:00,8.49,3080,,,,
110,02/07/2021 14:10:00,8.32,3075,,,,
111,02/07/2021 14:20:00,8.36,3080,,,,
112,02/07/2021 14:30:00,8.36,3068,,,,
113,02/07/2021 14:40:00,8.41,3071,,,,
114,02/07/2021 14:50:00,8.36,3087,,,,
115,02/07/2021 15:00:00,8.49,3059,,,,
116,02/07/2021 15:10:00,8.28,3066,,,,
117,02/07/2021 15:20:00,8.45,3069,,,,
118,02/07/2021 15:30:00,8.36,3080,,,,
119,02/07/2021 15:40:00,8.45,3059,,,,
120,02/07/2021 15:50:00,8.36,3069,,,,
121,02/07/2021 16:00:00,8.32,3064,,,,
122,02/07/2021 16:10:00,8.45,3062,,,,
123,02/07/2021 16:20:00,8.32,3064,,,,
124,02/07/2021 16:30:00,8.41,3059,,,,
125,02/07/2021 16:40:00,8.28,3062,,,,
126,02/07/2021 16:50:00,8.41,3058,,,,
127,02/07/2021 17:00:00,8.28,3048,,,,
128,02/07/2021 17:10:00,8.36,3048,,,,
129,02/07/2021 17:20:00,8.28,3068,,,,
130,02/07/2021 17:30:00,8.41,3063,,,,
131,02/07/2021 17:40:00,8.32,3037,,,,
132,02/07/2021 17:50:00,8.45,3050,,,,
