#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,02/06/2021 17:00:00,8.36,4621,,,,
2,02/06/2021 17:10:00,8.32,4628,,,,
3,02/06/2021 17:20:00,8.53,4628,,,,
4,02/06/2021 17:30:00,8.49,4700,,,,
5,02/06/2021 17:40:00,8.36,4553,,,,
6,02/06/2021 17:50:00,8.36,4594,,,,
7,02/06/2021 18:00:00,8.45,4614,,,,
8,02/06/2021 18:10:00,8.36,4361,,,,
9,02/06/2021 18:20:00,8.19,4204,,,,
10,02/06/2021 18:30:00,8.45,4009,,,,
11,02/06/2021 18:40:00,8.36,3786,,,,
12,02/06/2021 18:50:00,8.23,3562,,,,
13,02/06/2021 19:00:00,8.49,3363,,,,
14,02/06/2021 19:10:00,8.41,3154,,,,
15,02/06/2021 19:20:00,8.19,2947,,,,
16,02/06/2021 19:30:00,8.41,2490,,,,
17,02/06/2021 19:40:00,8.32,2256,,,,
18,02/06/2021 19:50:00,8.15,2047,,,,
19,02/06/2021 20:00:00,8.45,1826,,,,
20,02/06/2021 20:10:00,8.32,1600,,,,
21,02/06/2021 20:20:00,8.36,1346,,,,
22,02/06/2021 20:30:00,8.36,1132,,,,
23,02/06/2021 20:40:00,8.15,1060,,,,
24,02/06/2021 20:50:00,8.41,907,,,,
25,02/06/2021 21:00:00,8.19,784,,,,
26,02/06/2021 21:10:00,8.36,657,,,,
27,02/06/2021 21:20:00,8.28,534,,,,
28,02/06/2021 21:30:00,8.19,406,,,,
29,02/06/2021 21:40:00,8.36,278,,,,
30,02/06/2021 21:50:00,8.11,150,,,,
31,02/06/2021 22:00:00,8.41,0,,,,
32,02/06/2021 22:10:00,8.11,0,,,,
33,02/06/2021 22:20:00,8.36,0,,,,
34,02/06/2021 22:30:00,8.23,0,,,,
35,02/06/2021 22:40:00,8.23,0,,,,
36,02/06/2021 22:50:00,8.32,0,,,,
37,02/06/2021 23:00:00,8.11,0,,,,
38,02/06/2021 23:10:00,8.36,0,,,,
39,02/06/2021 23:20:00,8.11,0,,,,
40,02/06/2021 23:30:00,8.36,0,,,,
41,02/06/2021 23:40:00,8.15,0,,,,
42,02/06/2021 23:50:00,8.36,0,,,,
43,02/07/2021 00:00:00,8.28,0,,,,
44,02/07/2021 00:10:00,8.23,0,,,,
45,02/07/2021 00:20:00,8.28,0,,,,
46,02/07/2021 00:30:00,8.06,0,,,,
47,02/07/2021 00:40:00,8.36,0,,,,
48,02/07/2021 00:50:00,8.11,0,,,,
49,02/07/2021 01:00:00,8.41,0,,,,
50,02/07/2021 01:10:00,8.19,0,,,,
51,02/07/2021 01:20:00,8.32,0,,,,
52,02/07/2021 01:30:00,8.28,0,,,,
53,02/07/2021 01:40:00,8.11,0,,,,
54,02/07/2021 01:50:00,8.41,0,,,,
55,02/07/2021 02:00:00,8.15,0,,,,
56,02/07/2021 02:10:00,8.36,0,,,,
57,02/07/2021 02:20:00,8.28,0,,,,
58,02/07/2021 02:30:00,8.19,0,,,,
59,02/07/2021 02:40:00,8.36,0,,,,
60,02/07/2021 02:50:00,8.11,0,,,,
61,02/07/2021 03:00:00,8.41,0,,,,
62,02/07/2021 03:10:00,8.19,0,,,,
63,02/07/2021 03:20:00,8.41,0,,,,
64,02/07/2021 03:30:00,8.28,0,,,,
65,02/07/2021 03:40:00,8.15,0,,,,
66,02/07/2021 03:50:00,8.41,0,,,,
67,02/07/2021 04:00:00,8.15,0,,,,
68,02/07/2021 04:10:00,8.41,0,,,,
69,02/07/2021 04:20:00,8.28,0,,,,
70,02/07/2021 04:30:00,8.11,0,,,,
71,02/07/2021 04:40:00,8.41,0,,,,
72,02/07/2021 04:50:00,8.23,0,,,,
73,02/07/2021 05:00:00,8.19,0,,,,
74,02/07/2021 05:10:00,8.36,0,,,,
75,02/07/2021 05:20:00,8.19,0,,,,
76,02/07/2021 05:30:00,8.36,0,,,,
77,02/07/2021 05:40:00,8.32,0,,,,
78,02/07/2021 05:50:00,8.19,0,,,,
79,02/07/2021 06:00:00,8.41,0,,,,
