Serial Number:21002979 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2021-02-06 15:00:00,4.63,"1,356", , , , 
2021-02-06 15:10:00,5.02,"1,224", , , , 
2021-02-06 15:20:00,5.40,"1,068", , , , 
2021-02-06 15:30:00,5.40,902, , , , 
2021-02-06 15:40:00,5.06,758, , , , 
2021-02-06 15:50:00,4.67,624, , , , 
2021-02-06 16:00:00,4.33,542, , , , 
2021-02-06 16:10:00,4.24,451, , , , 
2021-02-06 16:20:00,4.72,357, , , , 
2021-02-06 16:30:00,5.06,273, , , , 
2021-02-06 16:40:00,5.40,189, , , , 
2021-02-06 16:50:00,5.53,99, , , , 
2021-02-06 17:00:00,5.06,0, , , , 
2021-02-06 17:10:00,4.67,0, , , , 
2021-02-06 17:20:00,4.37,0, , , , 
2021-02-06 17:30:00,4.29,0, , , , 
2021-02-06 17:40:00,4.72,0, , , , 
2021-02-06 17:50:00,5.02,0, , , , 
2021-02-06 18:00:00,5.45,0, , , , 
2021-02-06 18:10:00,5.45,0, , , , 
2021-02-06 18:20:00,5.02,0, , , , 
2021-02-06 18:30:00,4.67,0, , , , 
2021-02-06 18:40:00,4.37,0, , , , 
2021-02-06 18:50:00,4.12,0, , , , 
2021-02-06 19:00:00,4.37,0, , , , 
2021-02-06 19:10:00,4.76,0, , , , 
2021-02-06 19:20:00,5.06,0, , , , 
2021-02-06 19:30:00,5.36,0, , , , 
2021-02-06 19:40:00,5.57,0, , , , 
2021-02-06 19:50:00,5.23,0, , , , 
2021-02-06 20:00:00,4.84,0, , , , 
2021-02-06 20:10:00,4.54,0, , , , 
2021-02-06 20:20:00,4.33,0, , , , 
2021-02-06 20:30:00,4.12,0, , , , 
2021-02-06 20:40:00,4.37,0, , , , 
2021-02-06 20:50:00,4.76,0, , , , 
2021-02-06 21:00:00,5.06,0, , , , 
2021-02-06 21:10:00,5.36,0, , , , 
2021-02-06 21:20:00,5.49,0, , , , 
2021-02-06 21:30:00,5.10,0, , , , 
2021-02-06 21:40:00,4.84,0, , , , 
2021-02-06 21:50:00,4.59,0, , , , 
2021-02-06 22:00:00,4.24,0, , , , 
2021-02-06 22:10:00,4.16,0, , , , 
2021-02-06 22:20:00,4.42,0, , , , 
2021-02-06 22:30:00,4.84,0, , , , 
2021-02-06 22:40:00,5.19,0, , , , 
2021-02-06 22:50:00,5.49,0, , , , 
2021-02-06 23:00:00,5.40,0, , , , 
2021-02-06 23:10:00,5.10,0, , , , 
